description,units,price_eu,unit_price,date,order_num,product_code
refresco coca-cola zero zero,1,9.12,9.12,2023-03-11,13945376,26997.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2023-03-11,13945376,14241.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.95,1.95,2023-03-11,13945376,60956.0
esparrago verde grueso,1,3.26,3.26,2023-03-11,13945376,69643.0
banana,3,0.79,0.2633333333333333,2023-03-11,13945376,3824.0
huevos grandes l,1,4.05,4.05,2023-03-11,13945376,31003.0
aguacates,1,3.08,3.08,2023-03-11,13945376,3858.0
chili con carne hacendado,1,2.6,2.6,2023-03-04,13879881,23137.0
fajitas pollo y verduras,2,7.98,3.99,2023-03-04,13879881,4284.0
maxi tortillas de trigo hacendado,1,1.6,1.6,2023-03-04,13879881,80870.0
desodorante invisible black & white nivea men,1,2.75,2.75,2023-03-04,13879881,22124.0
ambientador spray ropa limpia bosque verde,1,1.3,1.3,2023-03-04,13879881,72537.0
hierbas provenzales hacendado,1,1.1,1.1,2023-03-04,13879881,34131.0
refresco coca-cola zero zero,1,9.12,9.12,2023-03-04,13879881,26997.0
aceite de oliva virgen extra hacendado,1,2.34,2.34,2023-03-04,13879881,4718.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2023-03-04,13879881,19825.0
batata,2,1.91,0.955,2023-03-04,13879881,69239.0
patatas,1,4.23,4.23,2023-03-04,13879881,69166.0
patatas,1,4.23,4.23,2023-03-04,13879881,69099.0
mantequilla con sal hacendado,1,2.1,2.1,2023-03-04,13879881,20727.0
"salsa de tomate, albahaca y oregano hacendado",1,1.2,1.2,2023-03-04,13879881,17283.0
arroz largo hacendado,1,1.3,1.3,2023-03-04,13879881,5063.0
pan de molde 100% integral hacendado,1,0.95,0.95,2023-03-04,13879881,82328.0
bebida de almendras zero hacendado,1,1.45,1.45,2023-03-04,13879881,23926.0
dentifrico proteccion caries colgate,1,1.85,1.85,2023-03-04,13879881,73979.0
judia verde redonda,1,2.2,2.2,2023-03-04,13879881,69878.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2023-03-04,13879881,14241.0
preparado de carne picada vacuno,1,7.45,7.45,2023-03-04,13879881,3454.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.95,1.95,2023-03-04,13879881,60956.0
esparrago verde grueso,1,3.26,3.26,2023-03-04,13879881,69643.0
banana,5,1.42,0.284,2023-03-04,13879881,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-03-04,13879881,69810.0
huevos grandes l,2,8.1,4.05,2023-03-04,13879881,31003.0
pechugas enteras de pollo,1,6.77,6.77,2023-03-04,13879881,3682.0
medallones pechuga de pollo marinado,1,3.98,3.98,2023-03-04,13879881,2831.0
aguacates,1,2.91,2.91,2023-03-04,13879881,3858.0
salsa cesar hacendado,1,1.4,1.4,2023-02-25,13821013,17366.0
mostaza clasica hacendado,1,1.25,1.25,2023-02-25,13821013,23410.0
toallitas limpiadoras desengrasantes de cocina bosque verde,1,1.3,1.3,2023-02-25,13821013,43935.0
servilleta papel bosque verde,1,1.4,1.4,2023-02-25,13821013,49544.0
queso de cabra president en medallones,1,3.32,3.32,2023-02-25,13821013,51149.0
pan de molde 100% integral hacendado,1,0.95,0.95,2023-02-25,13821013,82328.0
jabon de manos beauty cream bar dove pastilla,1,2.6,2.6,2023-02-25,13821013,67908.0
bebida de almendras zero hacendado,1,1.45,1.45,2023-02-25,13821013,23926.0
dentifrico proteccion caries colgate,1,1.85,1.85,2023-02-25,13821013,73979.0
salteado de setas hacendado ultracongeladas,1,1.73,1.73,2023-02-25,13821013,61025.0
pimiento rojo y verde hacendado ultracongelado,1,1.06,1.06,2023-02-25,13821013,35221.0
esparrago verde troceado hacendado ultracongelado,1,2.4,2.4,2023-02-25,13821013,61238.0
sazonador pollo y carne hacendado,1,1.5,1.5,2023-02-25,13821013,37408.0
pimenton picante hacendado,1,1.35,1.35,2023-02-25,13821013,34183.0
judia verde redonda,1,2.2,2.2,2023-02-25,13821013,69878.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2023-02-25,13821013,14241.0
arandanos,1,2.78,2.78,2023-02-25,13821013,5501.0
preparado de carne picada vacuno,1,7.45,7.45,2023-02-25,13821013,3454.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.95,1.95,2023-02-25,13821013,60956.0
esparrago verde grueso,1,3.26,3.26,2023-02-25,13821013,69643.0
banana,5,1.24,0.248,2023-02-25,13821013,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-02-25,13821013,69810.0
huevos grandes l,2,8.1,4.05,2023-02-25,13821013,31003.0
aguacates,1,2.77,2.77,2023-02-25,13821013,3858.0
pechugas enteras de pollo,1,6.07,6.07,2023-02-25,13821013,3682.0
medallones pechuga de pollo marinado,1,3.39,3.39,2023-02-25,13821013,2831.0
judia verde redonda,1,2.2,2.2,2023-02-18,13759447,69878.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2023-02-18,13759447,14241.0
arandanos,1,2.78,2.78,2023-02-18,13759447,5501.0
pechuga de pavo bajo en sal hacendado finas lonchas,1,3.37,3.37,2023-02-18,13759447,59252.0
palitos de zanahoria,1,1.78,1.78,2023-02-18,13759447,69877.0
papel higienico humedo wc bosque verde,1,1.55,1.55,2023-02-18,13759447,47291.0
cebolla troceada hacendado ultracongelada,1,0.96,0.96,2023-02-18,13759447,13568.0
leche desnatada sin lactosa hacendado,2,1.94,0.97,2023-02-18,13759447,10731.0
preparado de carne picada vacuno,1,7.45,7.45,2023-02-18,13759447,3454.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.95,1.95,2023-02-18,13759447,60956.0
esparrago verde grueso,1,3.26,3.26,2023-02-18,13759447,69643.0
banana,5,1.32,0.264,2023-02-18,13759447,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-02-18,13759447,69810.0
huevos grandes l,1,4.05,4.05,2023-02-18,13759447,31003.0
aguacates,1,2.63,2.63,2023-02-18,13759447,3858.0
pechugas enteras de pollo,1,7.67,7.67,2023-02-18,13759447,3682.0
medallones pechuga de pollo marinado,1,3.98,3.98,2023-02-18,13759447,2831.0
medallones pechuga de pollo marinado,1,3.8,3.8,2023-02-18,13759447,2831.0
judia verde redonda,1,2.2,2.2,2023-02-11,13703740,69878.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2023-02-11,13703740,14241.0
refresco coca-cola zero zero,1,9.84,9.84,2023-02-11,13703740,26997.0
arandanos,1,2.78,2.78,2023-02-11,13703740,5501.0
pechuga de pavo bajo en sal hacendado finas lonchas,1,3.37,3.37,2023-02-11,13703740,59252.0
palitos de zanahoria,1,1.78,1.78,2023-02-11,13703740,69877.0
papel higienico humedo wc bosque verde,1,1.55,1.55,2023-02-11,13703740,47291.0
cebolla troceada hacendado ultracongelada,1,0.96,0.96,2023-02-11,13703740,13568.0
leche desnatada sin lactosa hacendado,2,1.94,0.97,2023-02-11,13703740,10731.0
preparado de carne picada vacuno,1,7.45,7.45,2023-02-11,13703740,3454.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.95,1.95,2023-02-11,13703740,60956.0
esparrago verde grueso,1,3.26,3.26,2023-02-11,13703740,69643.0
tomate pera,2,0.51,0.255,2023-02-11,13703740,69912.0
banana,5,1.14,0.2279999999999999,2023-02-11,13703740,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-02-11,13703740,69810.0
huevos grandes l,1,4.09,4.09,2023-02-11,13703740,31003.0
pechugas enteras de pollo,1,7.32,7.32,2023-02-11,13703740,3682.0
aguacates,1,2.61,2.61,2023-02-11,13703740,3858.0
medallones pechuga de pollo marinado,1,4.54,4.54,2023-02-11,13703740,2831.0
medallones pechuga de pollo marinado,1,4.06,4.06,2023-02-11,13703740,2831.0
sal fina hacendado,1,0.3,0.3,2023-02-04,13640454,19731.0
aceite de oliva virgen extra hacendado,1,2.34,2.34,2023-02-04,13640454,4718.0
chili con carne hacendado,1,2.6,2.6,2023-02-04,13640454,23137.0
fajitas pollo y verduras,2,7.98,3.99,2023-02-04,13640454,4284.0
salteado de setas hacendado ultracongeladas,1,1.73,1.73,2023-02-04,13640454,61025.0
muesli crunchy hacendado sin azucares anadidos,1,1.95,1.95,2023-02-04,13640454,9451.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2023-02-04,13640454,19825.0
vinagre de limpieza bosque verde concentrado,1,0.8,0.8,2023-02-04,13640454,49402.0
cafe molido natural hacendado,1,3.2,3.2,2023-02-04,13640454,11178.0
cafe molido natural hacendado,1,3.2,3.2,2023-02-04,13640454,11172.0
detergente ropa all in 1 ariel pods en capsulas,1,8.8,8.8,2023-02-04,13640454,16806.0
papel higienico suave bosque verde,1,3.5,3.5,2023-02-04,13640454,47824.0
maxi tortillas de trigo hacendado,1,1.6,1.6,2023-02-04,13640454,80870.0
palitos de zanahoria,1,1.78,1.78,2023-02-04,13640454,69877.0
hummus de garbanzos hacendado con olivas de kalamata,1,1.45,1.45,2023-02-04,13640454,80892.0
arroz largo hacendado,1,1.3,1.3,2023-02-04,13640454,5063.0
cebollas,1,2.3,2.3,2023-02-04,13640454,69079.0
cebollas,1,2.3,2.3,2023-02-04,13640454,69089.0
spaghetti hacendado,1,1.24,1.24,2023-02-04,13640454,6331.0
jamon serrano incarlopsa lonchas,1,3.58,3.58,2023-02-04,13640454,59124.0
salsa bolonesa hacendado,1,1.2,1.2,2023-02-04,13640454,17169.0
"salsa de tomate, albahaca y oregano hacendado",1,1.2,1.2,2023-02-04,13640454,17283.0
pan de molde 100% integral hacendado,1,0.95,0.95,2023-02-04,13640454,82328.0
leche desnatada sin lactosa hacendado,2,1.94,0.97,2023-02-04,13640454,10731.0
preparado de carne picada vacuno,1,7.45,7.45,2023-02-04,13640454,3454.0
pimiento rojo,1,1.03,1.03,2023-02-04,13640454,69310.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.95,1.95,2023-02-04,13640454,60956.0
esparrago verde grueso,1,3.26,3.26,2023-02-04,13640454,69643.0
tomate pera,3,0.94,0.3133333333333333,2023-02-04,13640454,69912.0
banana,5,1.49,0.298,2023-02-04,13640454,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-02-04,13640454,69810.0
huevos grandes l,1,4.09,4.09,2023-02-04,13640454,31003.0
pechugas enteras de pollo,1,5.54,5.54,2023-02-04,13640454,3682.0
queso de oveja entrepinares lonchas,1,2.35,2.35,2023-02-04,13640454,50151.0
medallones pechuga de pollo marinado,1,4.25,4.25,2023-02-04,13640454,2831.0
aguacates,1,2.98,2.98,2023-02-04,13640454,3858.0
remolacha cocida y pelada,2,1.7,0.85,2023-01-28,13580934,69523.0
pan de molde 100% integral hacendado,1,0.95,0.95,2023-01-28,13580934,82328.0
chili con carne hacendado,1,2.6,2.6,2023-01-28,13580934,23137.0
bebida de almendras zero hacendado,1,1.45,1.45,2023-01-28,13580934,23926.0
esparrago verde troceado hacendado ultracongelado,1,2.4,2.4,2023-01-28,13580934,61238.0
servilleta papel bosque verde,1,1.4,1.4,2023-01-28,13580934,49544.0
muesli crunchy hacendado con frutos secos,1,2.0,2.0,2023-01-28,13580934,9357.0
leche desnatada sin lactosa hacendado,2,1.94,0.97,2023-01-28,13580934,10731.0
arandanos,1,2.78,2.78,2023-01-28,13580934,5501.0
fajitas pollo y verduras,2,7.98,3.99,2023-01-28,13580934,4284.0
preparado de carne picada vacuno,1,7.45,7.45,2023-01-28,13580934,3454.0
pimiento rojo,1,0.95,0.95,2023-01-28,13580934,69310.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.7,1.7,2023-01-28,13580934,60956.0
esparrago verde grueso,1,3.26,3.26,2023-01-28,13580934,69643.0
tomate pera,1,0.26,0.26,2023-01-28,13580934,69912.0
banana,3,0.88,0.2933333333333333,2023-01-28,13580934,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-01-28,13580934,69810.0
huevos grandes l,2,8.18,4.09,2023-01-28,13580934,31003.0
medallones pechuga de pollo marinado,1,3.67,3.67,2023-01-28,13580934,2831.0
aguacates,1,2.55,2.55,2023-01-28,13580934,3858.0
pechugas enteras de pollo,1,5.99,5.99,2023-01-28,13580934,3682.0
pechuga de pavo bajo en sal hacendado finas lonchas,1,3.37,3.37,2023-01-21,13546313,59252.0
queso de cabra president en medallones,1,3.32,3.32,2023-01-21,13546313,51149.0
leche desnatada sin lactosa hacendado,1,0.97,0.97,2023-01-21,13546313,10731.0
pasta tiburon hacendado,1,0.76,0.76,2023-01-21,13546313,6244.0
bolsa de basura envases bosque verde 30l cubo mediano,1,1.65,1.65,2023-01-21,13546313,49705.0
tequenos de queso hacendado ultracongelados,1,4.65,4.65,2023-01-21,13546313,13413.0
papel higienico humedo wc bosque verde,1,1.55,1.55,2023-01-21,13546313,47291.0
helado vegetal mini a base de anacardo con crema de pistacho hacendado,1,2.7,2.7,2023-01-21,13546313,23850.0
anacardo natural hacendado,1,2.5,2.5,2023-01-21,13546313,23365.0
arandanos,1,2.78,2.78,2023-01-21,13546313,5501.0
ambientador automatico caramel bosque verde,1,1.9,1.9,2023-01-21,13546313,72405.0
judia verde redonda,1,2.2,2.2,2023-01-21,13546313,69878.0
palitos de zanahoria,1,1.68,1.68,2023-01-21,13546313,69877.0
fajitas pollo y verduras,2,7.98,3.99,2023-01-21,13546313,4284.0
preparado de carne picada vacuno,1,7.45,7.45,2023-01-21,13546313,3454.0
pimiento rojo,1,0.88,0.88,2023-01-21,13546313,69310.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.7,1.7,2023-01-21,13546313,60956.0
esparrago verde grueso,1,3.26,3.26,2023-01-21,13546313,69643.0
tomate pera,1,0.26,0.26,2023-01-21,13546313,69912.0
banana,5,1.21,0.242,2023-01-21,13546313,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-01-21,13546313,69810.0
huevos grandes l,2,8.18,4.09,2023-01-21,13546313,31003.0
aguacates,1,2.62,2.62,2023-01-21,13546313,3858.0
apio verde,1,1.21,1.21,2023-01-21,13546313,69275.0
pechugas enteras de pollo,1,8.19,8.19,2023-01-21,13546313,3682.0
medallones pechuga de pollo marinado,1,3.61,3.61,2023-01-21,13546313,2831.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2023-01-14,13507140,14241.0
muesli crunchy hacendado sin azucares anadidos,1,1.65,1.65,2023-01-14,13507140,9451.0
leche desnatada sin lactosa hacendado,1,0.97,0.97,2023-01-14,13507140,10731.0
bebida de almendras zero hacendado,1,1.45,1.45,2023-01-14,13507140,23926.0
dentifrico proteccion caries colgate,1,1.85,1.85,2023-01-14,13507140,73979.0
aceite de oliva virgen extra hacendado,1,2.34,2.34,2023-01-14,13507140,4718.0
salteado de setas hacendado ultracongeladas,1,1.73,1.73,2023-01-14,13507140,61025.0
arroz negro hacendado ultracongelado,1,2.5,2.5,2023-01-14,13507140,61327.0
chili con carne hacendado,1,2.6,2.6,2023-01-14,13507140,23137.0
fajitas pollo y verduras,2,7.98,3.99,2023-01-14,13507140,4284.0
preparado de carne picada vacuno,1,7.45,7.45,2023-01-14,13507140,3454.0
queso cheddar hacendado lonchas,1,1.92,1.92,2023-01-14,13507140,55017.0
pimiento rojo,1,0.92,0.92,2023-01-14,13507140,69310.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.7,1.7,2023-01-14,13507140,60956.0
esparrago verde grueso,1,3.26,3.26,2023-01-14,13507140,69643.0
maxi tortillas de trigo hacendado,1,1.6,1.6,2023-01-14,13507140,80870.0
pan de molde 100% integral hacendado,1,0.95,0.95,2023-01-14,13507140,82328.0
refresco coca-cola zero zero,1,8.64,8.64,2023-01-14,13507140,26997.0
tomate pera,1,0.25,0.25,2023-01-14,13507140,69912.0
banana,4,0.98,0.245,2023-01-14,13507140,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-01-14,13507140,69810.0
huevos grandes l,1,4.09,4.09,2023-01-14,13507140,31003.0
eneldo hojas hacendado,1,1.85,1.85,2023-01-11,13449668,34136.0
queso de cabra president en medallones,1,3.32,3.32,2023-01-11,13449668,51149.0
zumo pura naranja hacendado,2,2.1,1.05,2023-01-11,13449668,39010.0
"redondos frescos berenjena, tomate y mozzarella bel canto",1,2.24,2.24,2023-01-11,13449668,6139.0
"salsa de tomate, albahaca y oregano hacendado",1,1.2,1.2,2023-01-11,13449668,17283.0
barrita con proteinas enervit sport sabor chocolate negro,1,4.9,4.9,2023-01-11,13449668,23670.0
papel de aluminio bosque verde,1,2.3,2.3,2023-01-11,13449668,49000.0
pimiento rojo,1,0.86,0.86,2023-01-11,13449668,69310.0
pimiento rojo y verde hacendado ultracongelado,1,1.06,1.06,2023-01-11,13449668,35221.0
salsa barbacoa hacendado,1,1.15,1.15,2023-01-11,13449668,17346.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.7,1.7,2023-01-11,13449668,60956.0
palitos de zanahoria,1,1.68,1.68,2023-01-11,13449668,69877.0
salsa cesar hacendado,1,1.25,1.25,2023-01-11,13449668,17366.0
patatas,1,4.23,4.23,2023-01-11,13449668,69166.0
patatas,1,4.23,4.23,2023-01-11,13449668,69099.0
esparrago verde grueso,1,3.26,3.26,2023-01-11,13449668,69643.0
pechuga de pavo bajo en sal hacendado finas lonchas,1,3.37,3.37,2023-01-11,13449668,59252.0
maxi tortillas de trigo hacendado,1,1.6,1.6,2023-01-11,13449668,80870.0
pan de molde 100% integral hacendado,1,0.95,0.95,2023-01-11,13449668,82328.0
muesli crunchy hacendado sin azucares anadidos,1,1.65,1.65,2023-01-11,13449668,9451.0
6 caracolas rellenas de cacao,1,1.6,1.6,2023-01-11,13449668,84688.0
refresco coca-cola zero zero,1,8.64,8.64,2023-01-11,13449668,26997.0
tomate pera,3,0.71,0.2366666666666666,2023-01-11,13449668,69912.0
banana,6,1.72,0.2866666666666667,2023-01-11,13449668,3824.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-01-11,13449668,69810.0
huevos grandes l,2,8.18,4.09,2023-01-11,13449668,31003.0
salmon ahumado hacendado,1,12.23,12.23,2023-01-11,13449668,53445.0
aguacates,1,2.55,2.55,2023-01-11,13449668,3858.0
activador blanqueante ropa blanca bosque verde en polvo,1,3.1,3.1,2023-01-04,13397754,40315.0
activador quitamanchas ropa de color oxi active bosque verde en polvo,1,3.1,3.1,2023-01-04,13397754,40317.0
disuelve manchas bosque verde,1,2.1,2.1,2023-01-04,13397754,40178.0
pudding +proteinas caramelo hacendado 12 g proteinas,1,1.7,1.7,2023-01-04,13397754,60956.0
bebida de almendras zero hacendado,1,1.45,1.45,2023-01-04,13397754,23926.0
queso de cabra president en medallones,1,3.32,3.32,2023-01-04,13397754,51149.0
pan de molde 100% integral familiar hacendado,1,1.25,1.25,2023-01-04,13397754,83886.0
champu anticaspa classic h&s,1,4.25,4.25,2023-01-04,13397754,35310.0
esparrago verde grueso,1,3.26,3.26,2023-01-04,13397754,69643.0
chili con carne hacendado,1,2.6,2.6,2023-01-04,13397754,23137.0
fajitas pollo y verduras,2,7.98,3.99,2023-01-04,13397754,4284.0
esparrago verde troceado hacendado ultracongelado,1,2.4,2.4,2023-01-04,13397754,61238.0
acondicionador repara & protege pantene,1,3.0,3.0,2023-01-04,13397754,35615.0
toallitas limpiadoras desengrasantes de cocina bosque verde,1,1.3,1.3,2023-01-04,13397754,43935.0
cafe molido natural hacendado,1,3.0,3.0,2023-01-04,13397754,11178.0
cafe molido natural hacendado,1,3.0,3.0,2023-01-04,13397754,11172.0
aceite de oliva virgen extra hacendado,1,2.34,2.34,2023-01-04,13397754,4718.0
preparado de carne picada vacuno y cerdo,1,6.7,6.7,2023-01-04,13397754,3453.0
muesli crunchy hacendado sin azucares anadidos,1,1.65,1.65,2023-01-04,13397754,9451.0
6 caracolas rellenas de cacao,1,1.6,1.6,2023-01-04,13397754,84688.0
refresco coca-cola zero zero,1,8.64,8.64,2023-01-04,13397754,26997.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2023-01-04,13397754,14241.0
tomate pera,2,0.44,0.22,2023-01-04,13397754,69912.0
banana,5,1.33,0.266,2023-01-04,13397754,3824.0
leche desnatada sin lactosa hacendado,1,0.97,0.97,2023-01-04,13397754,10731.0
ensalada mezcla brotes tiernos maxi,1,1.68,1.68,2023-01-04,13397754,69810.0
huevos grandes l,2,8.18,4.09,2023-01-04,13397754,31003.0
pechugas enteras de pollo,1,5.99,5.99,2023-01-04,13397754,3682.0
aguacates,1,2.52,2.52,2023-01-04,13397754,3858.0
cava brut nature raimat,1,7.79,7.79,2022-12-28,13374140,28957.0
jamon serrano incarlopsa lonchas,1,3.58,3.58,2022-12-28,13374140,59124.0
queso de cabra hacendado rulo,1,2.35,2.35,2022-12-28,13374140,50021.0
mantequilla con sal hacendado,1,2.15,2.15,2022-12-28,13374140,20727.0
pimiento rojo,1,0.72,0.72,2022-12-28,13374140,69310.0
preparado de carne picada vacuno y cerdo,1,6.7,6.7,2022-12-28,13374140,3453.0
muesli crunchy hacendado sin azucares anadidos,1,1.65,1.65,2022-12-28,13374140,9451.0
6 caracolas rellenas de cacao,1,1.6,1.6,2022-12-28,13374140,84688.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2022-12-28,13374140,19825.0
refresco coca-cola zero zero,1,8.64,8.64,2022-12-28,13374140,26997.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2022-12-28,13374140,14241.0
tomate pera,2,0.42,0.21,2022-12-28,13374140,69912.0
banana,3,0.71,0.2366666666666666,2022-12-28,13374140,3824.0
leche desnatada sin lactosa hacendado,1,1.01,1.01,2022-12-28,13374140,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-12-28,13374140,69810.0
huevos grandes l,2,8.5,4.25,2022-12-28,13374140,31003.0
pechugas enteras de pollo,1,6.2,6.2,2022-12-28,13374140,3682.0
medallones pechuga de pollo marinado,1,4.49,4.49,2022-12-28,13374140,2831.0
medallones pechuga de pollo marinado,1,3.6,3.6,2022-12-28,13374140,2831.0
aguacates,1,2.89,2.89,2022-12-28,13374140,3858.0
uva roja sin semillas,1,2.52,2.52,2022-12-28,13374140,3321.0
hummus de garbanzos hacendado con pimiento del piquillo asado,1,1.45,1.45,2022-12-21,13315781,80862.0
judia verde redonda,1,2.29,2.29,2022-12-21,13315781,69878.0
muesli crunchy hacendado sin azucares anadidos,1,1.65,1.65,2022-12-21,13315781,9451.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2022-12-21,13315781,19825.0
pimiento verde freir,1,0.4,0.4,2022-12-21,13315781,69320.0
refresco coca-cola zero zero,1,8.64,8.64,2022-12-21,13315781,26997.0
detergente ropa all in 1 ariel pods en capsulas,1,8.8,8.8,2022-12-21,13315781,16806.0
papel higienico humedo wc bosque verde,1,1.55,1.55,2022-12-21,13315781,47291.0
papel higienico suave bosque verde,1,3.5,3.5,2022-12-21,13315781,47824.0
natillas +proteinas sabor vainilla hacendado 12 g proteinas,1,1.7,1.7,2022-12-21,13315781,22311.0
cebollas,1,1.55,1.55,2022-12-21,13315781,69079.0
cebollas,1,1.55,1.55,2022-12-21,13315781,69089.0
patatas especial para freir,1,3.05,3.05,2022-12-21,13315781,69448.0
chili con carne hacendado,1,2.6,2.6,2022-12-21,13315781,23137.0
fajitas pollo y verduras,2,7.98,3.99,2022-12-21,13315781,4284.0
maxi tortillas de trigo hacendado,1,1.6,1.6,2022-12-21,13315781,80870.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2022-12-21,13315781,14241.0
servilleta papel bosque verde,1,1.4,1.4,2022-12-21,13315781,49544.0
aceite de oliva virgen extra hacendado,1,2.45,2.45,2022-12-21,13315781,4718.0
bebida de almendras zero hacendado,1,1.4,1.4,2022-12-21,13315781,23926.0
pan de molde 100% integral hacendado,1,0.95,0.95,2022-12-21,13315781,82328.0
esparrago verde grueso,1,3.39,3.39,2022-12-21,13315781,69643.0
tomate pera,2,0.48,0.24,2022-12-21,13315781,69912.0
banana,3,0.83,0.2766666666666666,2022-12-21,13315781,3824.0
leche desnatada sin lactosa hacendado,3,3.03,1.01,2022-12-21,13315781,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-12-21,13315781,69810.0
huevos grandes l,2,8.5,4.25,2022-12-21,13315781,31003.0
calabaza cacahuete cortada a trozos,1,1.93,1.93,2022-12-21,13315781,3527.0
aguacates,1,2.72,2.72,2022-12-21,13315781,3858.0
medallones pechuga de pollo marinado,1,3.93,3.93,2022-12-21,13315781,2831.0
medallones pechuga de pollo marinado,1,4.32,4.32,2022-12-21,13315781,2831.0
queso de oveja entrepinares lonchas,1,2.44,2.44,2022-12-21,13315781,50151.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2022-12-14,13253776,14241.0
helado almendrado hacendado,1,2.5,2.5,2022-12-14,13253776,64000.0
mandarina,4,1.0,0.25,2022-12-14,13253776,3238.0
mandarina,4,1.0,0.25,2022-12-14,13253776,5504.0
esparrago verde troceado hacendado ultracongelado,1,2.5,2.5,2022-12-14,13253776,61238.0
salteado de setas hacendado ultracongeladas,1,1.8,1.8,2022-12-14,13253776,61025.0
pechuga de pavo hacendado finas lonchas,1,3.15,3.15,2022-12-14,13253776,67972.0
bebida de almendras zero hacendado,1,1.4,1.4,2022-12-14,13253776,23926.0
cebolla troceada hacendado ultracongelada,1,1.0,1.0,2022-12-14,13253776,13568.0
cebollas,1,1.55,1.55,2022-12-14,13253776,69079.0
cebollas,1,1.55,1.55,2022-12-14,13253776,69089.0
arroz basmati aromatico hacendado,1,2.5,2.5,2022-12-14,13253776,5002.0
pan de molde 100% integral hacendado,1,0.95,0.95,2022-12-14,13253776,82328.0
chili con carne hacendado,1,2.6,2.6,2022-12-14,13253776,23137.0
fajitas pollo y verduras,2,7.98,3.99,2022-12-14,13253776,4284.0
vela perfumada te chai bosque verde,1,1.65,1.65,2022-12-14,13253776,15805.0
jabon de manos beauty cream bar dove pastilla,1,2.6,2.6,2022-12-14,13253776,67908.0
esparrago verde grueso,1,3.39,3.39,2022-12-14,13253776,69643.0
tomate pera,3,0.58,0.1933333333333333,2022-12-14,13253776,69912.0
preparado de carne picada vacuno y cerdo,1,5.74,5.74,2022-12-14,13253776,3453.0
banana,5,1.15,0.2299999999999999,2022-12-14,13253776,3824.0
muesli crunchy hacendado con frutos secos,1,1.75,1.75,2022-12-14,13253776,9357.0
leche desnatada sin lactosa hacendado,2,2.02,1.01,2022-12-14,13253776,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-12-14,13253776,69810.0
huevos grandes l,2,8.5,4.25,2022-12-14,13253776,31003.0
6 caracolas rellenas de cacao,1,1.6,1.6,2022-12-14,13253776,84688.0
aguacates,1,2.67,2.67,2022-12-14,13253776,3858.0
queso de oveja entrepinares lonchas,1,2.37,2.37,2022-12-14,13253776,50151.0
pechugas enteras de pollo,1,6.28,6.28,2022-12-14,13253776,3682.0
medallones pechuga de pollo marinado,1,3.61,3.61,2022-12-14,13253776,2831.0
medallones pechuga de pollo marinado,1,3.98,3.98,2022-12-14,13253776,2831.0
6 caracolas rellenas de cacao,1,1.6,1.6,2022-12-07,13220829,84688.0
snacks gato rellenos con salmon y malta compy,1,1.1,1.1,2022-12-07,13220829,16858.0
cilantro,1,1.25,1.25,2022-12-07,13220829,69690.0
arandanos,1,2.89,2.89,2022-12-07,13220829,5501.0
"pimientos tricolor rojo, amarillo y verde",1,1.79,1.79,2022-12-07,13220829,69491.0
galletas cacahuete y chocolate hacendado,1,1.35,1.35,2022-12-07,13220829,0.0
cereales peanut balls hacendado bolas de maiz y crema de cacahuete,1,1.95,1.95,2022-12-07,13220829,60875.0
